fight_id;fight_alternate_id;fighter_alternate_id_red;fighter_alternate_id_blue;RedFighter;BlueFighter;RedOdds;BlueOdds;RedExpectedValue;BlueExpectedValue;Date;Location;Country;Winner;TitleBout;WeightClass;Gender;NumberOfRounds;BlueCurrentLoseStreak;BlueCurrentWinStreak;BlueDraws;BlueAvgSigStrLanded;BlueAvgSigStrPct;BlueAvgSubAtt;BlueAvgTDLanded;BlueAvgTDPct;BlueLongestWinStreak;BlueLosses;BlueTotalRoundsFought;BlueTotalTitleBouts;BlueWinsByDecisionMajority;BlueWinsByDecisionSplit;BlueWinsByDecisionUnanimous;BlueWinsByKO;BlueWinsBySubmission;BlueWinsByTKODoctorStoppage;BlueWins;BlueStance;BlueHeightCms;BlueReachCms;BlueWeightLbs;RedCurrentLoseStreak;RedCurrentWinStreak;RedDraws;RedAvgSigStrLanded;RedAvgSigStrPct;RedAvgSubAtt;RedAvgTDLanded;RedAvgTDPct;RedLongestWinStreak;RedLosses;RedTotalRoundsFought;RedTotalTitleBouts;RedWinsByDecisionMajority;RedWinsByDecisionSplit;RedWinsByDecisionUnanimous;RedWinsByKO;RedWinsBySubmission;RedWinsByTKODoctorStoppage;RedWins;RedStance;RedHeightCms;RedReachCms;RedWeightLbs;RedAge;BlueAge;LoseStreakDif;WinStreakDif;LongestWinStreakDif;WinDif;LossDif;TotalRoundDif;TotalTitleBoutDif;KODif;SubDif;HeightDif;ReachDif;AgeDif;SigStrDif;AvgSubAttDif;AvgTDDif;EmptyArena;BMatchWCRank;RMatchWCRank;RWFlyweightRank;RWFeatherweightRank;RWStrawweightRank;RWBantamweightRank;RHeavyweightRank;RLightHeavyweightRank;RMiddleweightRank;RWelterweightRank;RLightweightRank;RFeatherweightRank;RBantamweightRank;RFlyweightRank;RPFPRank;BWFlyweightRank;BWFeatherweightRank;BWStrawweightRank;BWBantamweightRank;BHeavyweightRank;BLightHeavyweightRank;BMiddleweightRank;BWelterweightRank;BLightweightRank;BFeatherweightRank;BBantamweightRank;BFlyweightRank;BPFPRank;BetterRank;Finish;FinishDetails;FinishRound;FinishRoundTime;TotalFightTimeSecs;RedDecOdds;BlueDecOdds;RSubOdds;BSubOdds;RKOOdds;BKOOdds
864;20230422-jeremiah_wells-matthew_semelsberger;jeremiah-wells;matthew-semelsberger;Jeremiah Wells;Matthew Semelsberger;-102.0;-116.0;98.0392;86.2069;2023-04-22;Las Vegas, Nevada, USA;USA;Red;False;Welterweight;MALE;3;0;1;0;3.78;0.43;0.4;1.02;0.57;2;2;17;0;0;0;3;2;0;0;5;Switch;185.42;190.5;170;0;3;0;2.41;0.43;0.8;3.08;0.44;3;0;4;0;0;0;0;2;1;0;3;Switch;175.26;187.96;170;36;30;0;-2;-1;2;2;13;0;0;-1;10.16;2.54;-6;1.37;-0.4;-2.06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;neither;S-DEC;;3.0;5:00;900.0;500.0;280.0;350.0;1400.0;410.0;310.0
865;20230422-ricky_glenn-christos_giagos;ricky-glenn;christos-giagos;Ricky Glenn;Christos Giagos;-164.0;138.0;60.9756;138.0;2023-04-22;Las Vegas, Nevada, USA;USA;Blue;False;Lightweight;MALE;3;2;0;0;3.03;0.41;0.4;2.84;0.36;2;6;23;0;0;0;3;0;2;0;5;Orthodox;177.8;180.34;155;0;1;1;3.79;0.42;0.4;0.72;0.13;2;3;22;0;0;2;1;1;0;0;4;Southpaw;182.88;177.8;170;34;33;2;-1;0;1;3;1;0;-1;2;-5.08;2.54;-1;-0.76;0.0;2.12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;neither;KO/TKO;Punch;1.0;1:35;95.0;170.0;340.0;650.0;750.0;440.0;600.0
866;20230422-rani_yahya-montel_jackson;rani-yahya;montel-jackson;Rani Yahya;Montel Jackson;440.0;-590.0;440.0;16.9492;2023-04-22;Las Vegas, Nevada, USA;USA;Blue;False;Bantamweight;MALE;3;0;3;0;3.39;0.53;0.3;3.41;0.71;3;2;23;0;0;0;4;2;1;0;7;Southpaw;177.8;190.5;135;0;2;1;1.71;0.38;1.8;2.73;0.3;4;7;60;1;0;1;5;0;11;0;17;Orthodox;167.64;170.18;135;38;30;0;1;-1;-10;-5;-37;-1;2;-10;10.16;20.32;-8;1.68;-1.5;0.68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;neither;KO/TKO;Punch;1.0;3:42;222.0;950.0;240.0;950.0;1300.0;2200.0;-125.0
867;20230422-karol_rosa-norma_dumont;karol-rosa;norma-dumont;Karol Rosa;Norma Dumont;-102.0;-116.0;98.0392;86.2069;2023-04-22;Las Vegas, Nevada, USA;USA;Blue;False;Women's Featherweight;FEMALE;3;0;1;0;3.11;0.49;0.0;1.91;0.68;3;2;18;0;0;1;3;0;0;0;4;Orthodox;170.18;170.18;135;0;1;0;6.49;0.56;0.0;1.2;0.46;4;1;18;0;1;1;3;0;0;0;5;Orthodox;165.1;170.18;135;28;32;0;0;-1;-1;1;0;0;0;0;5.08;0.0;4;-3.38;0.0;0.71;;;;;;;9.0;;;;;;;;;;;;;13.0;;;;;;;;;;neither;U-DEC;;3.0;5:00;900.0;170.0;125.0;1100.0;1100.0;650.0;1400.0
868;20230422-mohammed_usman-junior_tafa;mohammed-usman;junior-tafa;Mohammed Usman;Junior Tafa;100.0;-118.0;100.0;84.7458;2023-04-22;Las Vegas, Nevada, USA;USA;Red;False;Heavyweight;MALE;3;0;0;0;1.67;0.42;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;Orthodox;190.5;190.5;240;0;1;0;3.41;0.36;0.0;0.69;0.17;1;0;2;0;0;0;0;1;0;0;1;Orthodox;187.96;200.66;239;34;26;0;-1;-1;-1;0;-2;0;-1;0;2.54;-10.16;-8;-1.74;0.0;-0.69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;neither;U-DEC;;3.0;5:00;900.0;470.0;600.0;900.0;2000.0;260.0;145.0
869;20230422-francis_marshall-william_gomis;francis-marshall;william-gomis;Francis Marshall;William Gomis;-196.0;164.0;51.0204;164.0;2023-04-22;Las Vegas, Nevada, USA;USA;Blue;False;Featherweight;MALE;3;0;1;0;2.62;0.46;0.7;1.06;0.6;1;0;3;0;0;0;1;0;0;0;1;Southpaw;182.88;185.42;145;0;2;0;3.69;0.34;0.5;2.68;0.41;2;0;5;0;0;0;1;1;0;0;2;Orthodox;175.26;182.88;145;24;25;0;-1;-1;-1;0;-2;0;-1;0;7.62;2.54;1;-1.07;0.2;-1.62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;neither;S-DEC;;3.0;5:00;900.0;185.0;;310.0;;600.0;
870;20230422-brady_hiestand-batgerel_danaa;brady-hiestand;batgerel-danaa;Brady Hiestand;Batgerel Danaa;134.0;-158.0;134.0;63.2911;2023-04-22;Las Vegas, Nevada, USA;USA;Red;False;Bantamweight;MALE;3;2;0;0;5.38;0.36;0.0;0.52;0.5;3;3;11;0;0;0;0;3;0;0;3;Orthodox;170.18;177.8;135;0;1;0;2.7;0.5;1.1;4.8;0.46;1;1;6;0;0;0;1;0;0;0;1;Orthodox;172.72;180.34;135;23;33;2;-1;2;2;2;5;0;3;0;-2.54;-2.54;10;2.68;-1.1;-4.28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;neither;KO/TKO;Punches;3.0;4:21;861.0;420.0;380.0;500.0;1700.0;700.0;145.0
871;20230415-max_holloway-arnold_allen;max-holloway;arnold-allen;Max Holloway;Arnold Allen;-172.0;144.0;58.1395;144.0;2023-04-15;Kansas City, Missouri, USA;USA;Red;False;Featherweight;MALE;5;0;10;0;3.45;0.41;0.3;0.93;0.47;10;0;27;0;0;1;5;2;2;0;10;Southpaw;172.72;177.8;145;1;0;0;7.17;0.48;0.3;0.25;0.53;13;7;85;9;0;1;7;9;2;0;19;Orthodox;180.34;175.26;145;31;29;-1;10;-3;-9;-7;-58;-9;-7;0;-7.62;2.54;-2;-3.72;0.0;0.68;;4.0;2.0;;;;;;;;;;2.0;;;15.0;;;;;;;;;;4.0;;;;Red;U-DEC;;5.0;5:00;1500.0;195.0;320.0;1700.0;950.0;270.0;550.0
872;20230415-edson_barboza-billy_quarantillo;edson-barboza;billy-quarantillo;Edson Barboza;Billy Quarantillo;146.0;-174.0;146.0;57.4713;2023-04-15;Kansas City, Missouri, USA;USA;Red;False;Featherweight;MALE;3;0;1;0;7.36;0.56;1.1;1.24;0.23;4;2;22;0;0;0;1;4;1;0;6;Orthodox;177.8;177.8;145;2;0;0;4.11;0.44;0.1;0.45;0.5;4;11;70;0;1;1;6;8;0;0;16;Orthodox;180.34;190.5;145;37;34;-2;1;0;-10;-9;-48;0;-4;1;-2.54;-12.7;-3;3.25;1.0;0.79;;;14.0;;;;;;;;;;14.0;;;;;;;;;;;;;;;;;Red;KO/TKO;Knee;1.0;2:37;157.0;390.0;250.0;2600.0;750.0;360.0;240.0
873;20230415-dustin_jacoby-azamat_murzakanov;dustin-jacoby;azamat-murzakanov;Dustin Jacoby;Azamat Murzakanov;-162.0;136.0;61.7284;136.0;2023-04-15;Kansas City, Missouri, USA;USA;Blue;False;Light Heavyweight;MALE;3;0;3;0;4.72;0.56;0.0;0.62;0.15;3;0;7;0;0;0;0;3;0;0;3;Southpaw;177.8;180.34;205;1;0;1;5.5;0.47;0.0;0.36;0.25;4;3;27;0;0;0;4;3;0;0;7;Orthodox;190.5;193.04;205;35;34;-1;3;-1;-4;-3;-20;0;0;0;-12.7;-12.7;-1;-0.78;0.0;0.26;;15.0;13.0;;;;;;13.0;;;;;;;;;;;;;15.0;;;;;;;;Red;U-DEC;;3.0;5:00;900.0;200.0;500.0;1700.0;1500.0;240.0;290.0
874;20230415-tanner_boser-ion_cutelaba;tanner-boser;ion-cutelaba;Tanner Boser;Ion Cutelaba;108.0;-130.0;108.0;76.9231;2023-04-15;Kansas City, Missouri, USA;USA;Blue;False;Light Heavyweight;MALE;3;3;0;1;4.44;0.43;0.0;4.17;0.57;2;8;26;0;0;0;2;3;0;0;5;Southpaw;185.42;190.5;205;1;0;0;4.7;0.52;0.0;0.0;0.0;2;4;20;0;0;0;1;3;0;0;4;Orthodox;187.96;190.5;205;31;29;2;0;0;1;4;6;0;0;0;-2.54;0.0;-2;-0.26;0.0;4.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;neither;KO/TKO;Punches;1.0;2:05;125.0;340.0;600.0;2000.0;1100.0;290.0;145.0
875;20230415-pedro_munhoz-chris_gutierrez;pedro-munhoz;chris-gutierrez;Pedro Munhoz;Chris Gutierrez;176.0;-210.0;176.0;47.619;2023-04-15;Kansas City, Missouri, USA;USA;Red;False;Bantamweight;MALE;3;0;7;1;4.72;0.59;0.1;0.26;0.3;4;1;22;0;0;2;2;3;0;0;7;Orthodox;175.26;170.18;135;2;0;0;5.32;0.43;0.5;0.51;0.18;4;7;42;0;0;0;3;3;3;0;9;Orthodox;167.64;165.1;135;36;31;-2;7;0;-2;-6;-20;0;0;-3;7.62;5.08;-5;-0.6;-0.4;-0.25;;13.0;9.0;;;;;;;;;;;9.0;;;;;;;;;;;;;13.0;;;Red;U-DEC;;3.0;5:00;900.0;340.0;115.0;1100.0;1600.0;850.0;350.0
876;20230415-clay_guida-rafa_garcia;clay-guida;rafa-garcia;Clay Guida;Rafa Garcia;235.0;-290.0;235.0;34.4828;2023-04-15;Kansas City, Missouri, USA;USA;Blue;False;Lightweight;MALE;3;0;1;0;4.19;0.42;0.3;3.61;0.44;2;3;17;0;0;0;2;0;1;0;3;Orthodox;170.18;177.8;155;0;1;0;2.64;0.33;0.6;3.13;0.36;4;17;99;2;0;4;9;2;5;0;20;Orthodox;170.18;177.8;155;41;28;0;0;-2;-17;-14;-82;-2;-2;-4;0.0;0.0;-13;1.55;-0.3;0.48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;neither;U-DEC;;3.0;5:00;900.0;360.0;110.0;1300.0;340.0;1100.0;1000.0
877;20230415-bill_algeo-tj_brown;bill-algeo;tj-brown;Bill Algeo;TJ Brown;-200.0;168.0;50.0;168.0;2023-04-15;Kansas City, Missouri, USA;USA;Red;False;Featherweight;MALE;3;0;1;0;3.37;0.44;1.3;3.41;0.57;2;3;20;0;0;1;1;0;2;0;4;Switch;175.26;182.88;145;1;0;0;5.88;0.51;0.1;1.03;0.5;2;4;20;0;0;0;2;1;0;0;3;Switch;182.88;185.42;145;33;32;-1;1;0;1;-1;0;0;-1;2;-7.62;-2.54;-1;-2.51;1.2;2.38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;neither;SUB;Rear Naked Choke;2.0;1:40;400.0;145.0;260.0;600.0;1200.0;370.0;1800.0
878;20230415-brandon_royval-matheus_nicolau;brandon-royval;matheus-nicolau;Brandon Royval;Matheus Nicolau;164.0;-196.0;164.0;51.0204;2023-04-15;Kansas City, Missouri, USA;USA;Red;False;Flyweight;MALE;3;0;4;0;3.62;0.52;0.8;1.38;0.45;4;1;21;0;0;2;3;1;1;0;7;Orthodox;167.64;167.64;125;0;2;0;4.33;0.36;1.1;0.47;0.6;2;2;11;1;0;1;0;0;3;0;4;Southpaw;175.26;172.72;125;30;30;0;2;2;3;-1;10;-1;1;-2;-7.62;-5.08;0;-0.71;-0.3;0.91;;5.0;4.0;;;;;;;;;;;;4.0;;;;;;;;;;;;;5.0;;Red;KO/TKO;Knee;1.0;2:09;129.0;600.0;180.0;420.0;460.0;950.0;380.0
879;20230415-zak_cummings-ed_herman;zak-cummings;ed-herman;Zak Cummings;Ed Herman;-220.0;184.0;45.4545;184.0;2023-04-15;Kansas City, Missouri, USA;USA;Red;False;Light Heavyweight;MALE;3;1;0;0;3.31;0.48;1.0;1.96;0.47;3;12;58;1;0;1;3;4;5;0;13;Orthodox;185.42;195.58;205;0;1;0;2.96;0.35;0.6;0.62;0.28;2;5;33;0;0;0;4;1;4;0;9;Southpaw;182.88;190.5;205;38;42;1;-1;1;4;7;25;1;3;1;2.54;5.08;4;0.35;0.4;1.34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;neither;KO/TKO;Punches;3.0;4:13;853.0;145.0;350.0;420.0;1300.0;500.0;900.0
880;20230415-gillian_robertson-piera_rodriguez;gillian-robertson;piera-rodriguez;Gillian Robertson;Piera Rodriguez;-126.0;108.0;79.3651;108.0;2023-04-15;Kansas City, Missouri, USA;USA;Red;False;Women's Strawweight;FEMALE;3;0;3;0;3.64;0.47;0.0;3.11;0.41;3;0;9;0;0;0;3;0;0;0;3;Orthodox;160.02;160.02;115;0;1;0;2.83;0.48;1.1;2.48;0.42;2;5;27;0;0;0;1;1;6;0;8;Orthodox;165.1;160.02;115;27;30;0;2;1;-5;-5;-18;0;-1;-6;-5.08;0.0;3;0.81;-1.1;0.63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;neither;SUB;Armbar;2.0;4:21;561.0;290.0;290.0;260.0;1200.0;1000.0;380.0
881;20230415-lando_vannata-daniel_zellhuber;lando-vannata;daniel-zellhuber;Lando Vannata;Daniel Zellhuber;108.0;-130.0;108.0;76.9231;2023-04-15;Kansas City, Missouri, USA;USA;Blue;False;Lightweight;MALE;3;1;0;0;5.86;0.41;0.2;0.22;0.33;1;1;6;0;0;0;1;0;0;0;1;Switch;185.42;195.58;155;1;0;2;4.52;0.45;0.3;1.09;0.37;1;6;29;0;0;1;1;1;1;0;4;Orthodox;175.26;180.34;155;31;23;0;0;0;-3;-5;-23;0;-1;-1;10.16;15.24;-8;1.34;-0.1;-0.87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;neither;U-DEC;;3.0;5:00;900.0;200.0;180.0;1000.0;1000.0;900.0;420.0
882;20230415-bruna_brasil-denise_gomes;bruna-brasil;denise-gomes;Bruna Brasil;Denise Gomes;-156.0;132.0;64.1026;132.0;2023-04-15;Kansas City, Missouri, USA;USA;Blue;False;Women's Strawweight;FEMALE;3;1;0;0;4.48;0.49;0.9;0.88;0.3;1;1;6;0;0;0;1;0;0;0;1;Orthodox;157.48;160.02;115;0;1;0;2.94;0.61;0.0;1.93;0.72;1;0;2;0;0;0;0;1;0;0;1;Orthodox;167.64;165.1;115;29;23;1;-1;0;0;1;4;0;-1;0;-10.16;-5.08;-6;1.54;0.9;-1.05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;neither;KO/TKO;Punches;2.0;2:42;462.0;165.0;260.0;750.0;1400.0;460.0;600.0
883;20230415-aaron_phillips-gaston_bolanos;aaron-phillips;gaston-bolanos;Aaron Phillips;Gaston Bolanos;160.0;-190.0;160.0;52.6316;2023-04-15;Kansas City, Missouri, USA;USA;Blue;False;Bantamweight;MALE;3;0;0;0;3.88;0.43;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;Orthodox;170.18;175.26;135;3;0;0;1.51;0.53;0.6;0.86;0.5;0;3;8;0;0;0;0;0;0;0;0;Southpaw;175.26;180.34;135;33;30;-3;0;0;0;-3;-8;0;0;0;-5.08;-5.08;-3;2.37;-0.6;-0.86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;neither;U-DEC;;3.0;5:00;900.0;500.0;360.0;600.0;1200.0;600.0;130.0
884;20230415-joselyne_edwards-lucie_pudilova;joselyne-edwards;lucie-pudilova;Joselyne Edwards;Lucie Pudilova;114.0;-134.0;114.0;74.6269;2023-04-15;Kansas City, Missouri, USA;USA;Red;False;Women's Bantamweight;FEMALE;3;0;1;0;3.6;0.37;0.6;0.7;0.31;2;5;22;0;0;0;2;1;0;0;3;Orthodox;172.72;170.18;125;0;2;0;4.35;0.51;0.4;0.88;0.33;2;2;15;0;0;1;2;0;0;0;3;Orthodox;172.72;177.8;135;27;28;0;-1;0;0;3;7;0;1;0;0.0;-7.62;1;-0.75;0.2;-0.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;neither;S-DEC;;3.0;5:00;900.0;200.0;135.0;950.0;600.0;1100.0;950.0
885;20230408-alex_pereira-israel_adesanya;alex-pereira;israel-adesanya;Alex Pereira;Israel Adesanya;;;;;2023-04-08;Miami, Florida, USA;USA;Blue;True;Middleweight;MALE;5;1;0;0;4.0;0.48;0.1;0.05;0.12;9;2;53;11;0;1;7;4;0;0;12;Switch;193.04;203.2;185;0;4;0;5.23;0.63;0.3;0.17;1.0;4;0;11;4;0;0;1;3;0;0;4;Orthodox;193.04;200.66;205;35;33;1;-4;5;8;2;42;7;1;0;0.0;2.54;-2;-1.23;-0.2;-0.12;;1.0;0.0;;;;;;;0.0;;;;;;6.0;;;;;;;1.0;;;;;;5.0;Red;KO/TKO;Punch;2.0;4:21;561.0;;;;;;
886;20230408-gilbert_burns-jorge_masvidal;gilbert-burns;jorge-masvidal;Gilbert Burns;Jorge Masvidal;-450.0;360.0;22.2222;360.0;2023-04-08;Miami, Florida, USA;USA;Red;False;Welterweight;MALE;3;3;0;0;4.05;0.47;0.3;1.38;0.59;4;10;77;3;0;1;8;7;1;0;17;Orthodox;180.34;187.96;170;0;1;0;3.29;0.48;0.5;2.24;0.38;6;5;46;1;0;0;6;3;5;0;14;Orthodox;177.8;180.34;170;36;38;3;-1;-2;3;5;31;2;4;-4;2.54;7.62;2;0.76;-0.2;-0.86;;11.0;5.0;;;;;;;;5.0;;;;;;;;;;;;;11.0;;;;;;Red;U-DEC;;3.0;5:00;900.0;190.0;900.0;200.0;3300.0;420.0;550.0
887;20230408-rob_font-adrian_yanez;rob-font;adrian-yanez;Rob Font;Adrian Yanez;176.0;-210.0;176.0;47.619;2023-04-08;Miami, Florida, USA;USA;Red;False;Bantamweight;MALE;3;0;6;0;6.51;0.41;0.0;0.0;0.0;6;0;11;0;0;1;0;5;0;0;6;Orthodox;170.18;177.8;135;2;0;0;5.53;0.45;0.3;0.89;0.35;4;5;37;0;0;0;3;5;1;0;9;Orthodox;172.72;180.34;135;35;29;-2;6;2;-3;-5;-26;0;0;-1;-2.54;-2.54;-6;0.98;-0.3;-0.89;;12.0;6.0;;;;;;;;;;;6.0;;;;;;;;;;;;;12.0;;;Red;KO/TKO;Punch;1.0;2:57;177.0;260.0;310.0;1500.0;1500.0;700.0;160.0
888;20230408-kevin_holland-santiago_ponzinibbio;kevin-holland;santiago-ponzinibbio;Kevin Holland;Santiago Ponzinibbio;-260.0;215.0;38.4615;215.0;2023-04-08;Miami, Florida, USA;USA;Red;False;Welterweight;MALE;3;0;1;0;4.74;0.41;0.0;0.59;0.32;7;5;38;0;0;0;5;6;0;0;11;Orthodox;182.88;185.42;170;2;0;0;4.25;0.49;0.6;0.84;0.38;5;6;46;0;0;2;2;4;3;0;11;Orthodox;190.5;205.74;185;30;36;-2;1;2;0;-1;-8;0;2;-3;-7.62;-20.32;6;0.49;-0.6;-0.25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;neither;KO/TKO;Punch;3.0;3:16;796.0;260.0;550.0;600.0;1800.0;170.0;500.0
889;20230408-raul_rosas_jr-christian_rodriguez;raul-rosas-jr;christian-rodriguez;Raul Rosas Jr.;Christian Rodriguez;-270.0;220.0;37.037;220.0;2023-04-08;Miami, Florida, USA;USA;Blue;False;Bantamweight;MALE;3;0;1;0;3.65;0.47;1.1;1.07;0.54;1;1;7;0;0;0;1;0;1;0;2;Orthodox;170.18;180.34;145;0;2;0;1.12;0.43;1.8;4.39;0.38;2;0;4;0;0;0;1;0;1;0;2;Switch;175.26;170.18;135;18;25;0;-1;-1;0;1;3;0;0;0;-5.08;10.16;7;2.53;-0.7;-3.32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;neither;U-DEC;;3.0;5:00;900.0;;;;;;
890;20230408-chris_curtis-kelvin_gastelum;chris-curtis;kelvin-gastelum;Chris Curtis;Kelvin Gastelum;110.0;-130.0;110.0;76.9231;2023-04-08;Miami, Florida, USA;USA;Blue;False;Middleweight;MALE;3;2;0;0;3.74;0.42;0.1;1.1;0.34;5;8;57;2;0;3;3;3;2;0;11;Southpaw;175.26;180.34;170;0;1;0;5.76;0.51;0.0;0.0;0.0;4;1;14;0;0;0;1;4;0;0;5;Orthodox;177.8;190.5;185;35;31;2;-1;1;6;7;43;2;-1;2;-2.54;-10.16;-4;-2.02;0.1;1.1;;15.0;14.0;;;;;;;14.0;;;;;;;;;;;;;15.0;;;;;;;Red;U-DEC;;3.0;5:00;900.0;240.0;145.0;2600.0;1600.0;380.0;600.0
891;20230408-michelle_waterson-gomez-luana_pinheiro;michelle-waterson-gomez;luana-pinheiro;Michelle Waterson-Gomez;Luana Pinheiro;132.0;-156.0;132.0;64.1026;2023-04-08;Miami, Florida, USA;USA;Blue;False;Women's Strawweight;FEMALE;3;0;3;0;3.57;0.4;0.2;2.24;0.33;3;0;5;0;0;0;1;1;0;0;3;Orthodox;157.48;157.48;115;2;0;0;3.42;0.46;0.6;1.39;0.33;4;6;43;0;0;2;2;0;4;0;8;Orthodox;160.02;157.48;115;37;30;-2;3;-1;-5;-6;-38;0;1;-4;-2.54;0.0;-7;0.15;-0.4;0.85;;15.0;10.0;;;10.0;;;;;;;;;;;;;15.0;;;;;;;;;;;Red;S-DEC;;3.0;5:00;900.0;210.0;125.0;850.0;600.0;1500.0;900.0
892;20230408-gerald_meerschaert-joe_pyfer;gerald-meerschaert;joe-pyfer;Gerald Meerschaert;Joe Pyfer;172.0;-205.0;172.0;48.7805;2023-04-08;Miami, Florida, USA;USA;Blue;False;Middleweight;MALE;3;0;2;0;3.72;0.41;0.9;1.45;0.41;2;1;4;0;0;0;0;2;0;0;2;Orthodox;187.96;190.5;185;0;1;0;3.13;0.45;1.6;2.14;0.36;3;7;35;0;0;0;0;1;9;0;10;Southpaw;185.42;195.58;185;35;26;0;1;-1;-8;-6;-31;0;1;-9;2.54;-5.08;-9;0.59;-0.7;-0.69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;neither;KO/TKO;Punches;1.0;3:15;195.0;850.0;600.0;310.0;950.0;1100.0;-105.0
893;20230408-cynthia_calvillo-loopy_godinez;cynthia-calvillo;loopy-godinez;Cynthia Calvillo;Loopy Godinez;210.0;-255.0;210.0;39.2157;2023-04-08;Miami, Florida, USA;USA;Blue;False;Women's Strawweight;FEMALE;3;1;0;0;4.16;0.48;1.0;2.95;0.47;2;3;16;0;0;0;2;0;1;0;3;Orthodox;157.48;154.94;115;4;0;1;4.41;0.38;0.8;1.8;0.44;3;5;31;0;0;0;3;0;3;0;6;Orthodox;162.56;162.56;115;35;29;-3;0;-1;-3;-2;-15;0;0;-2;-5.08;-7.62;-6;-0.25;0.2;1.15;;;;15.0;;;;;;;;;;;;;;;;;;;;;;;;;;neither;S-DEC;;3.0;5:00;900.0;360.0;-125.0;1000.0;600.0;1800.0;850.0
894;20230408-ignacio_bahamondes-trey_ogden;ignacio-bahamondes;trey-ogden;Ignacio Bahamondes;Trey Ogden;-390.0;310.0;25.641;310.0;2023-04-08;Miami, Florida, USA;USA;Red;False;Catch Weight;MALE;3;0;1;0;3.07;0.48;0.8;2.04;0.3;1;1;6;0;0;0;1;0;0;0;1;Orthodox;180.34;182.88;155;0;2;0;7.15;0.46;0.4;0.0;0.0;2;1;11;0;0;0;0;2;1;0;3;Orthodox;190.5;190.5;155;25;33;0;-1;-1;-2;0;-5;0;-2;-1;-10.16;-7.62;8;-4.08;0.4;2.04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;neither;U-DEC;;3.0;5:00;900.0;165.0;700.0;650.0;750.0;180.0;1600.0
895;20230408-shayilan_nuerdanbieke-steve_garcia;shayilan-nuerdanbieke;steve-garcia;Shayilan Nuerdanbieke;Steve Garcia;-172.0;144.0;58.1395;144.0;2023-04-08;Miami, Florida, USA;USA;Blue;False;Featherweight;MALE;3;0;1;0;5.0;0.56;0.6;1.27;0.4;1;2;8;0;0;0;0;3;0;0;3;Southpaw;182.88;190.5;145;0;3;0;1.95;0.45;0.2;3.3;0.35;3;1;10;0;0;0;2;1;0;0;3;Orthodox;172.72;175.26;145;28;30;0;-2;-2;0;1;-2;0;2;0;10.16;15.24;2;3.05;0.4;-2.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;neither;KO/TKO;Punch;2.0;0:36;336.0;320.0;420.0;950.0;1300.0;160.0;420.0
896;20230408-jaqueline_amorim-sam_hughes;jaqueline-amorim;sam-hughes;Jaqueline Amorim;Sam Hughes;-270.0;220.0;37.037;220.0;2023-04-08;Miami, Florida, USA;USA;Blue;False;Women's Strawweight;FEMALE;3;1;0;0;4.33;0.46;0.0;0.85;0.3;2;4;16;0;1;0;0;1;0;0;2;Orthodox;165.1;162.56;115;0;0;0;3.33;0.52;5.4;1.48;0.23;0;0;0;0;0;0;0;0;0;0;0;Orthodox;160.02;172.72;115;27;30;1;0;2;2;4;16;0;1;0;5.08;-10.16;3;1.0;-5.4;-0.63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;neither;U-DEC;;3.0;5:00;900.0;230.0;350.0;145.0;1600.0;1000.0;1100.0
897;20230325-marlon_vera-cory_sandhagen;marlon-vera;cory-sandhagen;Marlon Vera;Cory Sandhagen;116.0;-136.0;116.0;73.5294;2023-03-25;San Antonio, Texas, USA;USA;Blue;False;Bantamweight;MALE;5;0;1;0;5.02;0.44;0.3;1.19;0.32;5;3;29;1;0;1;1;5;1;0;8;Switch;180.34;177.8;135;0;4;0;4.27;0.49;0.8;0.51;0.39;5;6;53;1;0;0;3;7;4;0;14;Switch;172.72;177.8;135;30;30;0;-3;0;-6;-3;-24;0;-2;-3;7.62;0.0;0;0.75;-0.5;0.68;;5.0;3.0;;;;;;;;;;;3.0;;;;;;;;;;;;;5.0;;;Red;S-DEC;;5.0;5:00;1500.0;550.0;120.0;700.0;1100.0;390.0;550.0
